1.000000000000000056e-01,1.384110000000000062e-01,1.225421999999999940e+02,0.000000000000000000e+00
1.070819502078818597e-01,1.391593870601474658e-01,1.221120968612797526e+02,7.935402909388343529e-02
1.140001716011162097e-01,1.398353539442210303e-01,1.217226007195738759e+02,1.512160672386184679e-01
1.207633314748023101e-01,1.404539535236341841e-01,1.213652425459336825e+02,2.171486502752335845e-01
1.273791704429124982e-01,1.410262813252970704e-01,1.210337795178028273e+02,2.783035789653756642e-01
1.338546544934588467e-01,1.415606901998900657e-01,1.207235118849657027e+02,3.355479572238267427e-01
1.401960943277393290e-01,1.420635849272548767e-01,1.204308360418751676e+02,3.895466502740311809e-01
1.464092404963009408e-01,1.425399568234266001e-01,1.201529438088000035e+02,4.408177672764010957e-01
1.524993602477506260e-01,1.429937516779762052e-01,1.198876154460715497e+02,4.897708501997998232e-01
1.584713004251558643e-01,1.434281291026836269e-01,1.196330737417448375e+02,5.367337946480789101e-01
1.643295394752157246e-01,1.438456484689484005e-01,1.193878793901579343e+02,5.819721525158619846e-01
1.700782308959770395e-01,1.442484047167477967e-01,1.191508545686415061e+02,6.257032320856440455e-01
1.757212398426009070e-01,1.446381289739548381e-01,1.189210263102628460e+02,6.681065457565081855e-01
1.812621742058380114e-01,1.450162641039094147e-01,1.186975839820349989e+02,7.093316553145458947e-01
1.867044112340016659e-01,1.453840224481826593e-01,1.184798467812487530e+02,7.495041688596113527e-01
1.920511204360800250e-01,1.457424301017299639e-01,1.182672388095070204e+02,7.887303396459597327e-01
1.973052834396240574e-01,1.460923614636392420e-01,1.180592696195169680e+02,8.271006551991242350e-01
2.024697112934174259e-01,1.464345663783410689e-01,1.178555189318942382e+02,8.646926570655155686e-01
2.075470596334663687e-01,1.467696917042111138e-01,1.176556244884848041e+02,9.015731818745555959e-01
2.125398419998232313e-01,1.470982984420671769e-01,1.174592724050038726e+02,9.378001412767875689e-01
2.174504416599494228e-01,1.474208757386103186e-01,1.172661892832162778e+02,9.734239772465986817e-01
2.222811220738850624e-01,1.477378521325174998e-01,1.170761358752442192e+02,1.008488831017441578e+00
2.270340362285909463e-01,1.480496047749520483e-01,1.168889018884072897e+02,1.043033501588854106e+00
2.317112349915491365e-01,1.483564670332019331e-01,1.167043017006964050e+02,1.077092236221511845e+00
2.363146746065639681e-01,1.486587347757795941e-01,1.165221708188661580e+02,1.110695383919195312e+00
2.408462234468236873e-01,1.489566716119292422e-01,1.163423629252554150e+02,1.143869940290376475e+00
2.453076681190297925e-01,1.492505132868609807e-01,1.161647474003503930e+02,1.176640004635350900e+00
2.497007189830830476e-01,1.495404713587850654e-01,1.159892072498152658e+02,1.209027162409082035e+00
2.540270151391066378e-01,1.498267362530562308e-01,1.158156373825543852e+02,1.241050802918714613e+00
2.582881290539098540e-01,1.501094800350381842e-01,1.156439430473954530e+02,1.272728407755536972e+00
2.624855707096135915e-01,1.503888586058628185e-01,1.154740385946763865e+02,1.304075779282206193e+00
2.666207913940543128e-01,1.506650135991728645e-01,1.153058464064815638e+02,1.335107238004151764e+00
2.706951872468844056e-01,1.509380741184533359e-01,1.151392959167754952e+02,1.365835803354922051e+00
2.747101024424086768e-01,1.512081581150289677e-01,1.149743228340804393e+02,1.396273337112158730e+00
2.786668321541558857e-01,1.514753736412912666e-01,1.148108684345429822e+02,1.426430673826822648e+00
2.825666253062981137e-01,1.517398199515248569e-01,1.146488789407731161e+02,1.456317735427360649e+00
2.864106870734743349e-01,1.520015884117379146e-01,1.144883050085060461e+02,1.485943625930633116e+00
2.902001812356160282e-01,1.522607633441719344e-01,1.143291012500913553e+02,1.515316719358146269e+00
2.939362323619653661e-01,1.525174227626974466e-01,1.141712258194586980e+02,1.544444736309870114e+00
2.976199277201807547e-01,1.527716389015780774e-01,1.140146401136318985e+02,1.573334799034912690e+00
3.012523192992715981e-01,1.530234789266215478e-01,1.138593083715382051e+02,1.601993505451199784e+00
3.048344254507673878e-01,1.532730053324196373e-01,1.137051974497269384e+02,1.630426970525379327e+00
3.083672325513205359e-01,1.535202764059920844e-01,1.135522765606258133e+02,1.658640874564536238e+00
3.118516965271413421e-01,1.537653466250800405e-01,1.134005170477088598e+02,1.686640504697713538e+00
3.152887442327163559e-01,1.540082669651259839e-01,1.132498922121887688e+02,1.714430786851170119e+00
3.186792748554292953e-01,1.542490852704278270e-01,1.131003771035177721e+02,1.742016324400970539e+00
3.220241610694249967e-01,1.544878464563418652e-01,1.129519484051894977e+02,1.769401419242536910e+00
3.253242503064152635e-01,1.547245928305585605e-01,1.128045842535011900e+02,1.796590105229030065e+00
3.285803657586734983e-01,1.549593642477818667e-01,1.126582641501472182e+02,1.823586164297838152e+00
3.317933075014034561e-01,1.551921983657266746e-01,1.125129688176792229e+02,1.850393153138184754e+00
3.349638533942499996e-01,1.554231307806029638e-01,1.123686801230410310e+02,1.877014417298930704e+00
3.380927600569417213e-01,1.556521952226456174e-01,1.122253809672255755e+02,1.903453111546882459e+00
3.411807636970768387e-01,1.558794236817974410e-01,1.120830552143139727e+02,1.929712212959071804e+00
3.442285809774339733e-01,1.561048465651148631e-01,1.119416876026164545e+02,1.955794537317266046e+00
3.472369097373931845e-01,1.563284927916274158e-01,1.118012636911392832e+02,1.981702748984802032e+00
3.502064296591679282e-01,1.565503898694955986e-01,1.116617698160443410e+02,2.007439368939822000e+00
3.531378031406889328e-01,1.567705640842393389e-01,1.115231929844649983e+02,2.033006794366209125e+00
3.560316758825943784e-01,1.569890405569061009e-01,1.113855208416925109e+02,2.058407304707734919e+00
3.588886773887421389e-01,1.572058432695341013e-01,1.112487416568192486e+02,2.083643064316850868e+00
3.617094217159961822e-01,1.574209952112227417e-01,1.111128442402958427e+02,2.108716137665419321e+00
3.644945080087769740e-01,1.576345184367134999e-01,1.109778179109024308e+02,2.133628495438502526e+00
3.672445209198672567e-01,1.578464340833078960e-01,1.108436524862615471e+02,2.158382016284748239e+00
3.699600312372960942e-01,1.580567624765258083e-01,1.107103382232215978e+02,2.182978497815618368e+00
3.726415963698017086e-01,1.582655231850593758e-01,1.105778657868798263e+02,2.207419662320674547e+00
3.752897607027299576e-01,1.584727350311604943e-01,1.104462262447701306e+02,2.231707157839912803e+00
3.779050561234329475e-01,1.586784161671068727e-01,1.103154110237904320e+02,2.255842566110666692e+00
3.804880024596994370e-01,1.588825841242592907e-01,1.101854118825957016e+02,2.279827407661094707e+00
3.830391077875558437e-01,1.590852558214267687e-01,1.100562209069110366e+02,2.303663142674913900e+00
3.855588688748937676e-01,1.592864476203321722e-01,1.099278304782752826e+02,2.327351176758210460e+00
3.880477715762242763e-01,1.594861753677996874e-01,1.098002332502655207e+02,2.350892865326013048e+00
3.905062911002639692e-01,1.596844544028763191e-01,1.096734221446025259e+02,2.374289514320834460e+00
3.929348923887321376e-01,1.598812995982432095e-01,1.095473903278345347e+02,2.397542384514530056e+00
3.953340304696552621e-01,1.600767253960324876e-01,1.094221311912049543e+02,2.420652695222688333e+00
3.977041506934271831e-01,1.602707458138077634e-01,1.092976383473469184e+02,2.443621624914494195e+00
4.000456890732685400e-01,1.604633744794688177e-01,1.091739056106560213e+02,2.466450314833967372e+00
4.023590726020173647e-01,1.606546246612173823e-01,1.090509269804453680e+02,2.489139872107831941e+00
4.046447194143727444e-01,1.608445092617984684e-01,1.089286966443132201e+02,2.511691369124212869e+00
4.069030390602017544e-01,1.610330408407611991e-01,1.088072089656560593e+02,2.534105845836460258e+00
4.091344327613464227e-01,1.612202316337812691e-01,1.086864584728518679e+02,2.556384311758830741e+00
4.113392938767391205e-01,1.614060936210079955e-01,1.085664398207600669e+02,2.578527753069768558e+00
4.135180078698811879e-01,1.615906384823355968e-01,1.084471478160808289e+02,2.600537127933089110e+00
4.156709525457709109e-01,1.617738776157493230e-01,1.083285774070961338e+02,2.622413368390765775e+00
4.177984982739597064e-01,1.619558221536437359e-01,1.082107236745576984e+02,2.644157382044109550e+00
4.199010083305058649e-01,1.621364830027919590e-01,1.080935818091678868e+02,2.665770056208529137e+00
4.219788390387937960e-01,1.623158708450306575e-01,1.079771471113096055e+02,2.687252257963380853e+00
4.240323398481745665e-01,1.624939961263579258e-01,1.078614149973376328e+02,2.708604832991210909e+00
4.260618535585533606e-01,1.626708690759302856e-01,1.077463809889351438e+02,2.729828607541469054e+00
4.280677165333545697e-01,1.628464997224038091e-01,1.076320407039785749e+02,2.750924390115956353e+00
4.300502589685995525e-01,1.630208979208651321e-01,1.075183898414095722e+02,2.771892974259937859e+00
4.320098048795756318e-01,1.631940733300228930e-01,1.074054241942529302e+02,2.792735136160339859e+00
4.339466723055533381e-01,1.633660354288484773e-01,1.072931396403110540e+02,2.813451636362614749e+00
4.358611734641423263e-01,1.635367935246292981e-01,1.071815321377232237e+02,2.834043220590069190e+00
4.377536150019771255e-01,1.637063567765489891e-01,1.070705977118004029e+02,2.854510622172829581e+00
4.396242980321516947e-01,1.638747341860581630e-01,1.069603324605350281e+02,2.874854561031290778e+00
4.414735182637536393e-01,1.640419346021911307e-01,1.068507325517104363e+02,2.895075744209426372e+00
4.433015661433329924e-01,1.642079667291849732e-01,1.067417942187185815e+02,2.915174866646424778e+00
4.451087270359447845e-01,1.643728391394103927e-01,1.066335137533242232e+02,2.935152612511684911e+00
4.468952813474417751e-01,1.645365602785659465e-01,1.065258875028392964e+02,2.955009655726151596e+00
4.486615045755813491e-01,1.646991384614388265e-01,1.064189118726752241e+02,2.974746659491424694e+00
4.504076674502512923e-01,1.648605818801058831e-01,1.063125833217980727e+02,2.994364277128259033e+00
4.521340360568318339e-01,1.650208986099047648e-01,1.062068983594684539e+02,3.013863152678073920e+00
4.538408719995272178e-01,1.651800966206351806e-01,1.061018535390323763e+02,3.033243922048531438e+00
4.555284324243829008e-01,1.653381837703904178e-01,1.059974454615091304e+02,3.052507212351569965e+00
4.571969701390062313e-01,1.654951678117310143e-01,1.058936707722193091e+02,3.071653642525540739e+00
4.588467337141318159e-01,1.656510563957339088e-01,1.057905261586098220e+02,3.090683823736493530e+00
4.604779676592773430e-01,1.658058570843791157e-01,1.056880083433457003e+02,3.109598360652722882e+00
4.620909124245203281e-01,1.659595773437732569e-01,1.055861140882760765e+02,3.128397850713068973e+00
4.636858044775172827e-01,1.661122245458890312e-01,1.054848401935671376e+02,3.147082884286867444e+00
4.652628764041959464e-01,1.662638059730904561e-01,1.053841834952538790e+02,3.165654045125664506e+00
4.668223569844337506e-01,1.664143288200349291e-01,1.052841408642799905e+02,3.184111910540346813e+00
4.683644712635711138e-01,1.665638001952683689e-01,1.051847092057115560e+02,3.202457051546222289e+00
4.698894407897562520e-01,1.667122271404825329e-01,1.050858854479591287e+02,3.220690034851548589e+00
4.713974836858799700e-01,1.668596166324214369e-01,1.049876665418154715e+02,3.238811423035051096e+00
4.728888144830575291e-01,1.670059755597159967e-01,1.048900494736772373e+02,3.256821772106556878e+00
4.743636443109108258e-01,1.671513107375666163e-01,1.047930312573551248e+02,3.274721633017985134e+00
4.758221809622060761e-01,1.672956289092785154e-01,1.046966089333223238e+02,3.292511551802036252e+00
4.772646289541143672e-01,1.674389367475731805e-01,1.046007795680893935e+02,3.310192069687514227e+00
4.786911896395513177e-01,1.675812408606355275e-01,1.045055402508858293e+02,3.327763723711569810e+00
4.801020614248281415e-01,1.677225478081122156e-01,1.044108880846830942e+02,3.345227048375972956e+00
4.814974395609428193e-01,1.678628640776588521e-01,1.043168201996494133e+02,3.362582573164687449e+00
4.828775162874204829e-01,1.680021960942750803e-01,1.042233337479604529e+02,3.379830823501301484e+00
4.842424809011472431e-01,1.681405502227745763e-01,1.041304259025131387e+02,3.396972320986330729e+00
4.855925198092402306e-01,1.682779327688659066e-01,1.040380938564290005e+02,3.414007583488852582e+00
4.869278165884604048e-01,1.684143499808376521e-01,1.039463348222133163e+02,3.430937125301645185e+00
4.882485521858693778e-01,1.685498080629582451e-01,1.038551460242546511e+02,3.447761458525020029e+00
4.895549048154578808e-01,1.686843131638657012e-01,1.037645247055411488e+02,3.464481091827661619e+00
4.908470499997450442e-01,1.688178713769788175e-01,1.036744681275425535e+02,3.481096530468401617e+00
4.921251606531791278e-01,1.689504887444214509e-01,1.035849735680949522e+02,3.497608276686485329e+00
4.933894071281320626e-01,1.690821712579263225e-01,1.034960383210017341e+02,3.514016829775181705e+00
4.946399572588900395e-01,1.692129248596389302e-01,1.034076596956912795e+02,3.530322686144960365e+00
4.958769764811147840e-01,1.693427554483555586e-01,1.033198350138251698e+02,3.546526339949259032e+00
4.971006278708894333e-01,1.694716688800596005e-01,1.032325616091063551e+02,3.562628283119880557e+00
4.983110720864564192e-01,1.695996709615499032e-01,1.031458368309643419e+02,3.578629004687082116e+00
4.995084674633104571e-01,1.697267674550667071e-01,1.030596580420688753e+02,3.594528991238294946e+00
5.006929700543225614e-01,1.698529640790339412e-01,1.029740226180234259e+02,3.610328726974679103e+00
5.018647336682463544e-01,1.699782665087289923e-01,1.028889279470996883e+02,3.626028693760109167e+00
5.030239099308224660e-01,1.701026803784389807e-01,1.028043714291124786e+02,3.641629371328752640e+00
5.041706483895957991e-01,1.702262112864638410e-01,1.027203504726498124e+02,3.657131237796113599e+00
5.053050964342921114e-01,1.703488647882742957e-01,1.026368624991430352e+02,3.672534768908113811e+00
5.064273993714739630e-01,1.704706463996360222e-01,1.025539049411801500e+02,3.687840438352265160e+00
5.075377004650702961e-01,1.705915615975680533e-01,1.024714752420691610e+02,3.703048717838242521e+00
5.086361409701405378e-01,1.707116158208970003e-01,1.023895708556338349e+02,3.718160077135560737e+00
5.097228601696789374e-01,1.708308144710094789e-01,1.023081892458970543e+02,3.733174984131998109e+00
5.107979954733721240e-01,1.709491629161945248e-01,1.022273278847312952e+02,3.748093905267079862e+00
5.118616823803419091e-01,1.710666664881770049e-01,1.021469842539299151e+02,3.762917305149934055e+00
5.129140545089314607e-01,1.711833304825347291e-01,1.020671558450795260e+02,3.777645646582830530e+00
5.139552436425776083e-01,1.712991601600641345e-01,1.019878401588947838e+02,3.792279390683915619e+00
5.149853797595300708e-01,1.714141607472391415e-01,1.019090347050664178e+02,3.806818996915249276e+00
5.160045910615183029e-01,1.715283374366320945e-01,1.018307370021304052e+02,3.821264923106945322e+00
5.170130040649019154e-01,1.716416953906171883e-01,1.017529445754540234e+02,3.835617625828736887e+00
5.180107436038452473e-01,1.717542397404939747e-01,1.016756549578480247e+02,3.849877560277043198e+00
5.189979327801916842e-01,1.718659755828425562e-01,1.015988656917655959e+02,3.864045179869250113e+00
5.199746930375176435e-01,1.719769079823857127e-01,1.015225743277693624e+02,3.878120936526555873e+00
5.209411441860992698e-01,1.720870419723027345e-01,1.014467784244589552e+02,3.892105280687327085e+00
5.218974044268989143e-01,1.721963825545094751e-01,1.013714755484175072e+02,3.905998661316973042e+00
5.228435903745720648e-01,1.723049346999045994e-01,1.012966632741770212e+02,3.919801525914342388e+00
5.237798170794970565e-01,1.724127033485818861e-01,1.012223391842024967e+02,3.933514320514642115e+00
5.247061980488246791e-01,1.725196934100085289e-01,1.011485008688949705e+02,3.947137489688881118e+00
5.256228453544399271e-01,1.726259097674451570e-01,1.010751459241745067e+02,3.960671476989807260e+00
5.265298698241779318e-01,1.727313572864289659e-01,1.010022719467446706e+02,3.974116725825610708e+00
5.274273806624024674e-01,1.728360407955133460e-01,1.009298765451833049e+02,3.987473677413683415e+00
5.283154856303224900e-01,1.729399650942482491e-01,1.008579573354927845e+02,4.000742771601585090e+00
5.291942910825601087e-01,1.730431349541823871e-01,1.007865119406308594e+02,4.013924446953608616e+00
5.300639019872199764e-01,1.731455551190761999e-01,1.007155379904910717e+02,4.027019140754399373e+00
5.309244219452025071e-01,1.732472303050920370e-01,1.006450331218956933e+02,4.040027289010246214e+00
5.317759532087639185e-01,1.733481652009614127e-01,1.005749949786013957e+02,4.052949326448044509e+00
5.326185966993215448e-01,1.734483644681291681e-01,1.005054212113174401e+02,4.065785686511934394e+00
5.334524520441398243e-01,1.735478327417447897e-01,1.004363094772341896e+02,4.078536801450294291e+00
5.342776177948828087e-01,1.736465746397237719e-01,1.003676574348914698e+02,4.091203103262526675e+00
5.350941911654837346e-01,1.737445947505179278e-01,1.002994627513394192e+02,4.103785022377879343e+00
5.359022680880437539e-01,1.738418976349895839e-01,1.002317231011553247e+02,4.116282987836843432e+00
5.367019432757879072e-01,1.739384878286091007e-01,1.001644361652731732e+02,4.128697427507101558e+00
5.374933102400459850e-01,1.740343698416253193e-01,1.000975996309828560e+02,4.141028768083664602e+00
5.382764613066514103e-01,1.741295481592207706e-01,1.000312111919376861e+02,4.153277435087497693e+00
5.390514876317573645e-01,1.742240272416516189e-01,9.996526854817001606e+01,4.165443852862633634e+00
5.398184792170714896e-01,1.743178115243720350e-01,9.989976940611511225e+01,4.177528444571763977e+00
5.405775249250072134e-01,1.744109054181637031e-01,9.983471147863166095e+01,4.189531632192458055e+00
5.413287126216199674e-01,1.745033133144029691e-01,9.977009248204977609e+01,4.201453837061817964e+00
5.420721291038981260e-01,1.745950395816789902e-01,9.970591013822092918e+01,4.213295479498238016e+00
5.428078600185951563e-01,1.746860885620803716e-01,9.964216217675927112e+01,4.225056978387915052e+00
5.435359899505638470e-01,1.747764645742946044e-01,9.957884633334144553e+01,4.236738751498504207e+00
5.442566024372609279e-01,1.748661719137514503e-01,9.951596034971561267e+01,4.248341215477469568e+00
5.449697799828008282e-01,1.749552148527565576e-01,9.945350197371566026e+01,4.259864785849461377e+00
5.456756040715563527e-01,1.750435976406147509e-01,9.939146895928048764e+01,4.271309877012750000e+00
5.463741551813090513e-01,1.751313245037432464e-01,9.932985906647857632e+01,4.282676902234702432e+00
5.470655127959470621e-01,1.752183996457748472e-01,9.926867006153770490e+01,4.293966273646292464e+00
5.477497554649070066e-01,1.753048272490354831e-01,9.920789971610119551e+01,4.305178402379332248e+00
5.484269608695595544e-01,1.753906114762283364e-01,9.914754580636720505e+01,4.316313698725251946e+00
5.490972056727504436e-01,1.754757564657608016e-01,9.908760611580372313e+01,4.327372571634214182e+00
5.497605656037488631e-01,1.755602663339795588e-01,9.902807843397704346e+01,4.338355428931237157e+00
5.504171154746260175e-01,1.756441451753975314e-01,9.896896055650942969e+01,4.349262677324012394e+00
5.510669291923545599e-01,1.757273970627984405e-01,9.891025028510513550e+01,4.360094722398105027e+00
5.517100797705524196e-01,1.758100260473341170e-01,9.885194542757994896e+01,4.370851968611502159e+00
5.523466393408716923e-01,1.758920361586145675e-01,9.879404379789437485e+01,4.381534819288489757e+00
5.529766791640328139e-01,1.759734314047907144e-01,9.873654321619039820e+01,4.392143676612873193e+00
5.536002696522868138e-01,1.760542157730420054e-01,9.867944150858723162e+01,4.402678941665659096e+00
5.542174804599532267e-01,1.761343932324488382e-01,9.862273650556031157e+01,4.413141014724127231e+00
5.548283803708060624e-01,1.762139677297682172e-01,9.856642604453315926e+01,4.423530294783636130e+00
5.554330373364750884e-01,1.762929431904939892e-01,9.851050796933100173e+01,4.433847179658433113e+00
5.560315185017037365e-01,1.763713235194626638e-01,9.845498012990336179e+01,4.444092066032834687e+00
5.566238902147797596e-01,1.764491126009462008e-01,9.839984038235060382e+01,4.454265349456316692e+00
5.572102180376816705e-01,1.765263142987396894e-01,9.834508658895273925e+01,4.464367424338222534e+00
5.577905667559408531e-01,1.766029324562446157e-01,9.829071661820017880e+01,4.474398683942071742e+00
5.583650003882189017e-01,1.766789708965471883e-01,9.823672834482667326e+01,4.484359520379481268e+00
5.589335823846247608e-01,1.767544334252742766e-01,9.818311964875401543e+01,4.494250324804885288e+00
5.594963748490905386e-01,1.768293238197882755e-01,9.812988841909819371e+01,4.504071486676386016e+00
5.600534399487990811e-01,1.769036458492054265e-01,9.807703254666398607e+01,4.513823395140495798e+00
5.606048387600744976e-01,1.769774032571332367e-01,9.802454993086151092e+01,4.523506437756052101e+00
5.611506316526176930e-01,1.770505997675461130e-01,9.797243847734993949e+01,4.533121000928937328e+00
5.616908782970240210e-01,1.771232390848430649e-01,9.792069609807479935e+01,4.542667469905201649e+00
5.622256376723026028e-01,1.771953248939049652e-01,9.786932071130512156e+01,4.552146228764206271e+00
5.627549680733944237e-01,1.772668608601520590e-01,9.781831024167072997e+01,4.561557660411751591e+00
5.632789271186909863e-01,1.773378506296014456e-01,9.776766262019941678e+01,4.570902146573209812e+00
5.637975717575528511e-01,1.774082978289245327e-01,9.771737578435413241e+01,4.580180067786663756e+00
5.643109583059964240e-01,1.774782060661836414e-01,9.766744767767286817e+01,4.589391803469356823e+00
5.648191424674280370e-01,1.775475789312081221e-01,9.761787624961934284e+01,4.598537731945232743e+00
5.653221792673794877e-01,1.776164199938968791e-01,9.756865945664712569e+01,4.607618230248608171e+00
5.658201230977293328e-01,1.776847328051608943e-01,9.751979526171899693e+01,4.616633674212846650e+00
5.663130277255333800e-01,1.777525208970121839e-01,9.747128163432570602e+01,4.625584438466909809e+00
5.668009463009529014e-01,1.778197877826312168e-01,9.742311655051733510e+01,4.634470896429552234e+00
5.672839313651836246e-01,1.778865369564341659e-01,9.737529799293481858e+01,4.643293420303526098e+00
5.677620348583833909e-01,1.779527718941404379e-01,9.732782395084129234e+01,4.652052381069782250e+00
5.682353081276018125e-01,1.780184960528397586e-01,9.728069242015357077e+01,4.660748148481665964e+00
5.687038019543996237e-01,1.780837128718937568e-01,9.723390140288272221e+01,4.669381091168139264e+00
5.691675665562768716e-01,1.781484257727279086e-01,9.718744890736053321e+01,4.677951576591982352e+00
5.696266515679136999e-01,1.782126381577684993e-01,9.714133294907173877e+01,4.686459970896263982e+00
5.700811060657704488e-01,1.782763534112161152e-01,9.709555155018522044e+01,4.694906638990827830e+00
5.705309785762366914e-01,1.783395748991223051e-01,9.705010273957877587e+01,4.703291944547717485e+00
5.709763170837677260e-01,1.784023059694657687e-01,9.700498455286434307e+01,4.711616249996528616e+00
5.714171690390221769e-01,1.784645499522285461e-01,9.696019503241319626e+01,4.719879916519765573e+00
5.718535813669994861e-01,1.785263101594721513e-01,9.691573222738104221e+01,4.728083304048197988e+00
5.722856004744500957e-01,1.785875898854107913e-01,9.687159419373037395e+01,4.736226771256744073e+00
5.727132721776672097e-01,1.786483924061627870e-01,9.682777899393919085e+01,4.744310675618217843e+00
5.731366417783307909e-01,1.787087209801002663e-01,9.678428469729279016e+01,4.752335373349478864e+00
